id,cliente_id,valor,data,intervalo
7287,732,-3.0,2021-11-01 14:12:22-03:00,0 days 00:00:19
7288,732,-3.0,2021-11-01 14:13:04-03:00,0 days 00:00:42
7289,732,-3.0,2021-11-01 14:14:42-03:00,0 days 00:01:38
7290,732,-3.0,2021-11-01 14:15:22-03:00,0 days 00:00:40
7291,732,-3.0,2021-11-01 14:16:02-03:00,0 days 00:00:40
7292,732,-3.0,2021-11-01 14:16:44-03:00,0 days 00:00:42
7293,732,-3.0,2021-11-01 14:17:32-03:00,0 days 00:00:48
7294,732,-3.0,2021-11-01 14:18:23-03:00,0 days 00:00:51
7313,732,-4.0,2021-11-01 22:10:28-03:00,0 days 00:01:23
7315,732,-4.0,2021-11-01 22:13:15-03:00,0 days 00:00:34
7316,732,-4.0,2021-11-01 22:13:49-03:00,0 days 00:00:34
7317,732,-4.0,2021-11-01 22:14:20-03:00,0 days 00:00:31
7318,732,-4.0,2021-11-01 22:15:07-03:00,0 days 00:00:47
7319,732,-4.0,2021-11-01 22:15:31-03:00,0 days 00:00:24
7320,732,-4.0,2021-11-01 22:15:52-03:00,0 days 00:00:21
7321,732,-4.0,2021-11-01 22:16:20-03:00,0 days 00:00:28
7329,732,-5.0,2021-11-02 11:04:12-03:00,0 days 00:01:09
7330,732,-5.0,2021-11-02 11:05:19-03:00,0 days 00:01:07
7331,732,-5.0,2021-11-02 11:05:45-03:00,0 days 00:00:26
7332,732,-5.0,2021-11-02 11:06:13-03:00,0 days 00:00:28
7333,732,-5.0,2021-11-02 11:06:56-03:00,0 days 00:00:43
7334,732,-5.0,2021-11-02 11:07:27-03:00,0 days 00:00:31
7335,732,-5.0,2021-11-02 11:07:57-03:00,0 days 00:00:30
7336,732,-5.0,2021-11-02 11:08:42-03:00,0 days 00:00:45
7337,732,-5.0,2021-11-02 11:09:22-03:00,0 days 00:00:40
7362,732,-6.0,2021-11-02 19:06:54-03:00,0 days 00:00:29
7363,732,-6.0,2021-11-02 19:07:36-03:00,0 days 00:00:42
7364,732,-6.0,2021-11-02 19:08:00-03:00,0 days 00:00:24
7365,732,-6.0,2021-11-02 19:08:22-03:00,0 days 00:00:22
7366,732,-6.0,2021-11-02 19:08:58-03:00,0 days 00:00:36
7367,732,-6.0,2021-11-02 19:09:18-03:00,0 days 00:00:20
7368,732,-6.0,2021-11-02 19:09:40-03:00,0 days 00:00:22
7369,732,-6.0,2021-11-02 19:10:13-03:00,0 days 00:00:33
7370,732,-6.0,2021-11-02 19:10:47-03:00,0 days 00:00:34
7378,732,-7.0,2021-11-03 08:39:21-03:00,0 days 00:00:38
7379,732,-7.0,2021-11-03 08:39:59-03:00,0 days 00:00:38
7380,732,-7.0,2021-11-03 08:40:27-03:00,0 days 00:00:28
7381,732,-7.0,2021-11-03 08:40:47-03:00,0 days 00:00:20
7382,732,-7.0,2021-11-03 08:41:13-03:00,0 days 00:00:26
7383,732,-7.0,2021-11-03 08:41:30-03:00,0 days 00:00:17
7384,732,-7.0,2021-11-03 08:41:49-03:00,0 days 00:00:19
7385,732,-7.0,2021-11-03 08:42:05-03:00,0 days 00:00:16
7386,732,-7.0,2021-11-03 08:42:23-03:00,0 days 00:00:18
7389,732,-5.0,2021-11-03 11:14:01-03:00,0 days 00:00:24
7397,732,-3.0,2021-11-03 14:01:56-03:00,0 days 00:01:43
7398,732,-3.0,2021-11-03 14:03:07-03:00,0 days 00:01:11
7399,732,-3.0,2021-11-03 14:04:31-03:00,0 days 00:01:24
7400,732,-3.0,2021-11-03 14:05:36-03:00,0 days 00:01:05
7401,732,-3.0,2021-11-03 14:07:17-03:00,0 days 00:01:41
7447,732,-8.0,2021-11-04 00:06:44-03:00,0 days 00:01:13
7448,732,-8.0,2021-11-04 00:07:39-03:00,0 days 00:00:55
7449,732,-8.0,2021-11-04 00:08:14-03:00,0 days 00:00:35
7450,732,-8.0,2021-11-04 00:08:54-03:00,0 days 00:00:40
7451,732,-8.0,2021-11-04 00:09:35-03:00,0 days 00:00:41
7452,732,-8.0,2021-11-04 00:10:07-03:00,0 days 00:00:32
7453,732,-8.0,2021-11-04 00:10:35-03:00,0 days 00:00:28
7454,732,-8.0,2021-11-04 00:11:03-03:00,0 days 00:00:28
7455,732,-8.0,2021-11-04 00:11:28-03:00,0 days 00:00:25
7462,732,-2.0,2021-11-04 10:53:58-03:00,0 days 00:00:18
7465,732,-9.0,2021-11-04 12:09:34-03:00,0 days 00:00:48
7466,732,-9.0,2021-11-04 12:10:00-03:00,0 days 00:00:26
7467,732,-9.0,2021-11-04 12:10:24-03:00,0 days 00:00:24
7468,732,-9.0,2021-11-04 12:10:54-03:00,0 days 00:00:30
7469,732,-9.0,2021-11-04 12:11:25-03:00,0 days 00:00:31
7471,732,-9.0,2021-11-04 12:11:53-03:00,0 days 00:00:28
7472,732,-9.0,2021-11-04 12:12:25-03:00,0 days 00:00:32
7473,732,-9.0,2021-11-04 12:12:59-03:00,0 days 00:00:34
7474,732,-9.0,2021-11-04 12:13:38-03:00,0 days 00:00:39
7475,732,-9.0,2021-11-04 12:14:08-03:00,0 days 00:00:30
7476,732,-3.0,2021-11-04 12:15:51-03:00,0 days 00:01:43
7491,732,-2.0,2021-11-04 23:09:08-03:00,0 days 00:01:18
7493,732,-2.0,2021-11-04 23:10:39-03:00,0 days 00:01:31
7494,732,-2.0,2021-11-04 23:11:26-03:00,0 days 00:00:47
7495,732,-2.0,2021-11-04 23:13:05-03:00,0 days 00:01:39
7496,732,-2.0,2021-11-04 23:14:14-03:00,0 days 00:01:09
7497,732,-2.0,2021-11-04 23:15:14-03:00,0 days 00:01:00
7498,732,-2.0,2021-11-04 23:16:33-03:00,0 days 00:01:19
7499,732,-2.0,2021-11-04 23:17:18-03:00,0 days 00:00:45
7500,732,-2.0,2021-11-04 23:19:05-03:00,0 days 00:01:47
7501,732,-2.0,2021-11-04 23:20:06-03:00,0 days 00:01:01
7502,732,-2.0,2021-11-04 23:21:34-03:00,0 days 00:01:28
7503,732,-2.0,2021-11-04 23:22:05-03:00,0 days 00:00:31
7504,732,-2.0,2021-11-04 23:22:38-03:00,0 days 00:00:33
7505,732,-2.0,2021-11-04 23:23:02-03:00,0 days 00:00:24
7520,732,-3.0,2021-11-05 12:32:37-03:00,0 days 00:00:23
7521,732,-3.0,2021-11-05 12:33:00-03:00,0 days 00:00:23
7522,732,-3.0,2021-11-05 12:33:26-03:00,0 days 00:00:26
7523,732,-3.0,2021-11-05 12:34:04-03:00,0 days 00:00:38
7524,732,-3.0,2021-11-05 12:34:33-03:00,0 days 00:00:29
7525,732,-3.0,2021-11-05 12:35:24-03:00,0 days 00:00:51
7526,732,-3.0,2021-11-05 12:36:00-03:00,0 days 00:00:36
7527,732,-3.0,2021-11-05 12:36:36-03:00,0 days 00:00:36
7528,732,-3.0,2021-11-05 12:37:12-03:00,0 days 00:00:36
7529,732,-3.0,2021-11-05 12:37:53-03:00,0 days 00:00:41
7530,732,-3.0,2021-11-05 12:39:16-03:00,0 days 00:01:23
7531,732,-3.0,2021-11-05 12:39:50-03:00,0 days 00:00:34
7532,732,-3.0,2021-11-05 12:40:44-03:00,0 days 00:00:54
7533,732,-3.0,2021-11-05 12:41:33-03:00,0 days 00:00:49
7534,732,-6.0,2021-11-05 12:43:11-03:00,0 days 00:01:38
7546,732,-2.0,2021-11-06 00:26:16-03:00,0 days 00:00:21
7547,732,-2.0,2021-11-06 00:26:37-03:00,0 days 00:00:21
7548,732,-2.0,2021-11-06 00:26:59-03:00,0 days 00:00:22
7549,732,-2.0,2021-11-06 00:27:22-03:00,0 days 00:00:23
7550,732,-2.0,2021-11-06 00:27:46-03:00,0 days 00:00:24
7551,732,-2.0,2021-11-06 00:28:09-03:00,0 days 00:00:23
7552,732,-2.0,2021-11-06 00:28:45-03:00,0 days 00:00:36
7553,732,-2.0,2021-11-06 00:29:36-03:00,0 days 00:00:51
7554,732,-2.0,2021-11-06 00:30:16-03:00,0 days 00:00:40
7555,732,-2.0,2021-11-06 00:31:06-03:00,0 days 00:00:50
7556,732,-2.0,2021-11-06 00:32:06-03:00,0 days 00:01:00
7594,732,-5.0,2021-11-07 01:14:54-03:00,0 days 00:00:24
7595,732,-5.0,2021-11-07 01:15:12-03:00,0 days 00:00:18
7596,732,-5.0,2021-11-07 01:15:39-03:00,0 days 00:00:27
7597,732,-5.0,2021-11-07 01:16:03-03:00,0 days 00:00:24
7598,732,-5.0,2021-11-07 01:16:34-03:00,0 days 00:00:31
7599,732,-5.0,2021-11-07 01:17:00-03:00,0 days 00:00:26
7600,732,-5.0,2021-11-07 01:17:35-03:00,0 days 00:00:35
7601,732,-5.0,2021-11-07 01:18:55-03:00,0 days 00:01:20
7602,732,-5.0,2021-11-07 01:19:31-03:00,0 days 00:00:36
7603,732,-5.0,2021-11-07 01:20:08-03:00,0 days 00:00:37
7618,732,-4.0,2021-11-07 12:58:50-03:00,0 days 00:00:23
7619,732,-4.0,2021-11-07 12:59:16-03:00,0 days 00:00:26
7620,732,-4.0,2021-11-07 13:00:04-03:00,0 days 00:00:48
7622,732,-4.0,2021-11-07 13:05:07-03:00,0 days 00:01:03
7623,732,-4.0,2021-11-07 13:06:11-03:00,0 days 00:01:04
7624,732,-4.0,2021-11-07 13:07:14-03:00,0 days 00:01:03
7684,732,-3.0,2021-11-08 23:09:00-03:00,0 days 00:01:20
7685,732,-3.0,2021-11-08 23:10:42-03:00,0 days 00:01:42
7687,732,-3.0,2021-11-09 00:51:12-03:00,0 days 00:01:52
7688,732,-3.0,2021-11-09 00:51:58-03:00,0 days 00:00:46
7689,732,-3.0,2021-11-09 00:53:29-03:00,0 days 00:01:31
7691,732,-3.0,2021-11-09 00:57:31-03:00,0 days 00:01:45
7692,732,-3.0,2021-11-09 00:59:10-03:00,0 days 00:01:39
7693,732,-3.0,2021-11-09 01:00:39-03:00,0 days 00:01:29
7694,732,-3.0,2021-11-09 01:02:12-03:00,0 days 00:01:33
7695,732,-3.0,2021-11-09 01:03:41-03:00,0 days 00:01:29
7696,732,-3.0,2021-11-09 01:05:35-03:00,0 days 00:01:54
7697,732,-3.0,2021-11-09 01:06:56-03:00,0 days 00:01:21
7712,732,-5.0,2021-11-09 17:54:54-03:00,0 days 00:00:14
7713,732,-5.0,2021-11-09 17:55:08-03:00,0 days 00:00:14
7714,732,-5.0,2021-11-09 17:55:22-03:00,0 days 00:00:14
7715,732,-5.0,2021-11-09 17:56:35-03:00,0 days 00:01:13
7716,732,-5.0,2021-11-09 17:58:17-03:00,0 days 00:01:42
5301,737,-2.0,2021-09-18 09:56:45-03:00,0 days 00:01:43
5317,737,-2.0,2021-09-18 21:14:08-03:00,0 days 00:00:59
5339,737,-1.0,2021-09-20 09:23:28-03:00,0 days 00:00:28
5340,737,-1.0,2021-09-20 09:24:46-03:00,0 days 00:01:18
5341,737,-1.0,2021-09-20 09:25:21-03:00,0 days 00:00:35
5343,737,-2.0,2021-09-20 11:36:42-03:00,0 days 00:00:28
5344,737,-2.0,2021-09-20 11:37:28-03:00,0 days 00:00:46
5374,737,-1.0,2021-09-21 16:15:11-03:00,0 days 00:00:52
5376,737,-1.0,2021-09-21 16:18:50-03:00,0 days 00:00:29
5379,737,-1.0,2021-09-21 17:53:15-03:00,0 days 00:00:47
5391,737,-2.0,2021-09-22 06:37:04-03:00,0 days 00:01:42
5392,737,-1.0,2021-09-22 06:37:32-03:00,0 days 00:00:28
5393,737,-11.0,2021-09-22 06:38:01-03:00,0 days 00:00:29
5395,737,-1.0,2021-09-22 09:23:56-03:00,0 days 00:00:29
5396,737,-1.0,2021-09-22 09:24:22-03:00,0 days 00:00:26
5407,737,-1.0,2021-09-22 14:48:59-03:00,0 days 00:00:28
5433,737,-1.0,2021-09-22 21:59:19-03:00,0 days 00:00:33
5574,737,-1.8,2021-09-24 06:28:29-03:00,0 days 00:01:04
5576,737,-1.0,2021-09-24 06:59:02-03:00,0 days 00:00:32
5577,737,-1.0,2021-09-24 06:59:27-03:00,0 days 00:00:25
5579,737,-2.0,2021-09-24 07:02:46-03:00,0 days 00:00:51
5642,737,-1.0,2021-09-25 06:19:14-03:00,0 days 00:00:46
5643,737,-1.0,2021-09-25 06:19:44-03:00,0 days 00:00:30
5644,737,-1.0,2021-09-25 06:20:47-03:00,0 days 00:01:03
5645,737,-1.0,2021-09-25 06:22:01-03:00,0 days 00:01:14
5646,737,-1.0,2021-09-25 06:22:33-03:00,0 days 00:00:32
5647,737,-1.0,2021-09-25 06:23:27-03:00,0 days 00:00:54
5648,737,-1.0,2021-09-25 06:24:05-03:00,0 days 00:00:38
5649,737,-1.0,2021-09-25 06:24:32-03:00,0 days 00:00:27
5650,737,-1.0,2021-09-25 06:25:25-03:00,0 days 00:00:53
5651,737,-1.0,2021-09-25 06:27:13-03:00,0 days 00:01:48
5690,737,-1.0,2021-09-25 18:49:04-03:00,0 days 00:01:18
5691,737,-1.0,2021-09-25 18:49:28-03:00,0 days 00:00:24
5711,737,-2.0,2021-09-26 08:52:44-03:00,0 days 00:00:53
5712,737,-2.0,2021-09-26 08:53:32-03:00,0 days 00:00:48
5723,737,-2.0,2021-09-26 11:07:31-03:00,0 days 00:01:41
5836,737,-10.0,2021-09-28 12:18:52-03:00,0 days 00:00:55
5974,737,-5.0,2021-09-30 16:08:03-03:00,0 days 00:01:10
6081,737,-2.0,2021-10-03 11:43:02-03:00,0 days 00:00:27
6083,737,-2.0,2021-10-03 11:44:26-03:00,0 days 00:01:24
6085,737,-2.0,2021-10-03 11:47:39-03:00,0 days 00:00:43
6339,737,-2.0,2021-10-09 18:06:01-03:00,0 days 00:00:48
6340,737,-2.0,2021-10-09 18:06:31-03:00,0 days 00:00:30
6341,737,-5.0,2021-10-09 18:07:13-03:00,0 days 00:00:42
6353,737,-5.0,2021-10-10 12:43:41-03:00,0 days 00:00:41
6379,737,-2.0,2021-10-10 18:05:28-03:00,0 days 00:00:59
6397,737,-2.0,2021-10-11 19:49:05-03:00,0 days 00:00:19
6506,737,-2.0,2021-10-14 10:37:39-03:00,0 days 00:00:26
6597,737,-2.0,2021-10-16 18:06:00-03:00,0 days 00:00:33
6598,737,-2.0,2021-10-16 18:06:20-03:00,0 days 00:00:20
6645,737,-2.0,2021-10-17 17:17:56-03:00,0 days 00:01:12
6924,737,-2.0,2021-10-24 10:00:48-03:00,0 days 00:00:15
6925,737,-2.0,2021-10-24 10:01:07-03:00,0 days 00:00:19
6926,737,-2.0,2021-10-24 10:01:23-03:00,0 days 00:00:16
6997,737,-2.0,2021-10-25 17:22:32-03:00,0 days 00:01:16
7086,737,-2.0,2021-10-27 15:12:43-03:00,0 days 00:00:30
7087,737,-5.0,2021-10-27 15:13:30-03:00,0 days 00:00:47
7423,737,-2.0,2021-11-03 17:03:38-03:00,0 days 00:00:49
7424,737,-2.0,2021-11-03 17:04:09-03:00,0 days 00:00:31
7425,737,-2.0,2021-11-03 17:04:37-03:00,0 days 00:00:28
7426,737,-2.0,2021-11-03 17:04:50-03:00,0 days 00:00:13
7565,737,-2.0,2021-11-06 12:23:58-03:00,0 days 00:01:05
5502,741,-2.0,2021-09-23 13:46:28-03:00,0 days 00:01:40
5503,741,-2.0,2021-09-23 13:48:24-03:00,0 days 00:01:56
5504,741,-2.0,2021-09-23 13:49:29-03:00,0 days 00:01:05
5505,741,-2.0,2021-09-23 13:50:51-03:00,0 days 00:01:22
5506,741,-2.0,2021-09-23 13:52:30-03:00,0 days 00:01:39
5508,741,-2.0,2021-09-23 13:56:28-03:00,0 days 00:01:50
5509,741,-2.0,2021-09-23 13:57:37-03:00,0 days 00:01:09
5510,741,-2.0,2021-09-23 13:59:00-03:00,0 days 00:01:23
5532,741,-2.0,2021-09-23 18:05:40-03:00,0 days 00:01:44
5582,741,-2.0,2021-09-24 12:51:15-03:00,0 days 00:01:14
5583,741,-2.0,2021-09-24 12:52:35-03:00,0 days 00:01:20
5584,741,-2.0,2021-09-24 12:54:04-03:00,0 days 00:01:29
5585,741,-2.0,2021-09-24 12:55:58-03:00,0 days 00:01:54
5924,741,-2.0,2021-09-29 18:49:15-03:00,0 days 00:01:12
5925,741,-2.0,2021-09-29 18:50:22-03:00,0 days 00:01:07
8612,910,-2.0,2022-01-19 17:13:26-03:00,0 days 00:00:30
8610,910,-2.0,2022-01-19 17:13:56-03:00,0 days 00:00:30
8609,910,-2.0,2022-01-19 17:14:26-03:00,0 days 00:00:30
8608,910,-2.0,2022-01-19 17:14:56-03:00,0 days 00:00:30
8607,910,-2.0,2022-01-19 17:15:26-03:00,0 days 00:00:30
